model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .topological_ordering import topological_ordering


""""""
Driver to test topological ordering
""""""
def main():
    # Case 1: Wikipedia graph
    # Output: 5 7 3 11 8 10 2 9
    
    five = Node(5)
 ...",1,1,0.4725,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1):
                if perm[j] < perm[i]:
                    next_perm = lis...",0,0,0.2147,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    ...",1,1,0.3861,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def shunting_yard(tokens):
    precedence = {
        '+': 1,
        '-': 1,
        '*': 2,
        '/': 2
    }

    rpntokens = []
    opstack = []
    for token in tokens:
        if isinstance(token, int):
         ...",1,1,0.262,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def longest_common_subsequence(a, b):
    if not a or not b:
        return ''

    elif a[0] == b[0]:
        return a[0] + longest_common_subsequence(a[1:], b[1:])

    else:
        return max(
            longest_common_...",1,1,0.1687,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .reverse_linked_list import reverse_linked_list


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-node list input
    # Expected Output: 1 2 3 4 5
    node1 = Node(1)
    no...",1,1,0.291,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while queue:
        node = que...",1,1,0.3136,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo <= hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid == 0 or x != arr[mid - 1]):
            return mid

        elif x <= arr[mid...",0,0,0.206,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quicksort([x for x in arr[1:] if x >= pivot])
    return lesser + [pivot] + grea...",1,1,0.1969,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .minimum_spanning_tree import minimum_spanning_tree


""""""
Driver to test minimum spanning tree
""""""
def main():
    # Case 1: Simple tree input.
    # Output: (1, 2) (3, 4) (1, 4)
    result = minimum_spanning_tree({
    ...",0,0,0.3103,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def levenshtein(source, target):
    if source == '' or target == '':
        return len(source) or len(target)

    elif source[0] == target[0]:
        return levenshtein(source[1:], target[1:])

    else:
        return 1 ...",0,0,0.1797,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def wrap(text, cols):
    lines = []
    while len(text) > cols:
        end = text.rfind(' ', 0, cols + 1)
        if end == -1:
            end = cols
        line, text = text[:end], text[end:]
        lines.append(line)

 ...",1,1,0.2291,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen = set()
    nodesseen.add(startnode)

    while True:
        node = queu...",1,1,0.1926,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
def kheapsort(arr, k):
    import heapq

    heap = arr[:k]
    heapq.heapify(heap)

    for x in arr:
        yield heapq.heappushpop(heap, x)

    while heap:
        yield heapq.heappop(heap)


""""""
K-Heapsort
k-heapso...",1,1,0.2634,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .breadth_first_search import breadth_first_search


""""""
Driver to test breadth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Wes...",1,1,0.3706,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(height - 1, start, helper))
        steps.append((start, end))
        steps.e...",0,0,0.1688,1,0,0,0,0,1,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = value
        self.successor = successor
        self.successors = successor...",0,0,0.1716,0,1,0,0,1,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Strongly connected graph
    # Output: Path found!
    station1 = Node(""Westminst...",1,1,0.3372,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def minimum_spanning_tree(weight_by_edge):
    group_by_node = {}
    mst_edges = set()

    for edge in sorted(weight_by_edge, key=weight_by_edge.__getitem__):
        u, v = edge
        if group_by_node.setdefault(u, {u}) !=...",1,1,0.1766,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
    heappush(unvisited_nodes, (0, startnode))
    visited_nodes = set()

  ...",1,1,0.31,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def find_in_sorted(arr, x):
    def binsearch(start, end):
        if start == end:
            return -1
        mid = start + (end - start) // 2
        if x < arr[mid]:
            return binsearch(start, mid)
        elif ...",1,1,0.1766,1,1,1,0,0,0,1,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
qwen2.5-coder:3b,bug_detection,T=T5|V=V1,"You are a quality assurance engineer. Review the Python function below and decide if it is defective or defect-free. Output 0 for defective, 1 for defect-free.

You are in an automated pipeline. Output exactly one character — 0 or 1 — nothing else.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
            depth -= 1
            if depth < 0:
                return False

    ...",1,1,0.2009,0,0,0,1,0,0,0,0.5,0.5,0.72,0.5902,50,9.976976572335259e-05
